   3.4577222575    2.0348234793   -0.4620090504
   2.5112063456    2.5812946958   -0.4620090504
   3.4577222575   -0.0192363992   -0.4620090504
   3.2212348615    1.0077935401   -1.3020090504
   2.5389034994    1.9469420906   -1.3020090504
   0.1196243840    1.3917965610    2.4907522467
   0.6402848709    2.2936069779    2.2530775296
  -0.4010361029    2.2936069779    2.2530775296
   1.6981487761    2.4062525893    1.5871277711
  -1.1091533882    2.8098817053    1.5871277711
  -1.1091533882    2.8098817053   -1.4056232778
   0.6402848709    2.2936069779   -2.0715730363
  -0.4010361029    2.2936069779   -2.0715730363
   0.1196243840    1.3917965610   -2.3092477533
  -1.1260842012    0.7908804371    2.4563301600
  -1.6467446881    1.6926908540    2.2186554429
  -2.1674051750    0.7908804371    2.2186554429
  -1.3931231315    2.6481769938    1.5527056844
  -2.9264725547    0.2622387189    1.5527056844
  -1.3931231315    2.6481769938   -1.4400453645
  -1.6467446881    1.6926908540   -2.1059951230
  -2.1674051750    0.7908804371   -2.1059951230
  -1.1260842012    0.7908804371   -2.3436698400
  -1.1853383016   -0.5899953567    2.3660580924
  -2.2266592754   -0.5899953567    2.1283833753
  -1.7059987885   -1.4918057736    2.1283833753
  -2.9857266551   -0.0613536386    1.4624336168
  -2.9857266551   -0.0613536386   -1.5303174321
  -2.2266592754   -0.5899953567   -2.1962671906
  -1.7059987885   -1.4918057736   -2.1962671906
  -1.1853383016   -0.5899953567   -2.4339419076
  -0.1173524526   -1.3653634582    2.3109728391
  -0.6380129395   -2.2671738750    2.0732981220
   0.4033080343   -2.2671738750    2.0732981220
  -1.3461302248   -2.7834486024    1.4073483635
  -0.3843913830   -3.2226600148    1.4073483635
   0.6621304325   -3.0721928936    1.4073483635
  -1.5762107185   -3.1947138619    0.4450230805
  -0.6380129395   -3.6465260996    0.4450230805
   0.4033080343   -3.6465260996    0.4450230805
   1.3415058133   -3.1947138619    0.4450230805
  -1.5762107185   -3.1947138619   -0.6230774024
  -0.6380129395   -3.6465260996   -0.6230774024
   0.4033080343   -3.6465260996   -0.6230774024
   1.3415058133   -3.1947138619   -0.6230774024
  -1.3461302248   -2.7834486024   -1.5854026854
  -0.3843913830   -3.2226600148   -1.5854026854
   0.6621304325   -3.0721928936   -1.5854026854
  -0.6380129395   -2.2671738750   -2.2513524439
   0.4033080343   -2.2671738750   -2.2513524439
  -0.1173524526   -1.3653634582   -2.4890271609
   1.0673978462   -0.7822095998    2.3444713659
   2.1087188201   -0.7822095998    2.1067966489
   1.5880583332   -1.6840200167    2.1067966489
   2.9437934042   -0.7822095998    1.4408468904
   2.1087188201   -0.7822095998   -2.2178539170
   0.5467373593    0.1196008171   -2.2178539170
   1.5880583332   -1.6840200167   -2.2178539170
   1.0673978462   -0.7822095998   -2.4555286341
   1.2446497973    0.5885979805    2.4336137465
   2.2859707712    0.5885979805    2.1959390295
   1.7653102842    1.4904083974    2.1959390295
   1.7653102842   -0.3132124364    2.1959390295
   2.0241326824    2.2954274159    1.5299892710
   2.0241326824    2.2954274159   -1.4627617779
   2.2859707712    0.5885979805   -2.1287115365
   1.7653102842    1.4904083974   -2.1287115365
   1.2446497973    0.5885979805   -2.3663862535
   0.6915650224    3.2928851228    1.8232669283
  -0.2684349776    3.2928851228    1.8232669283
   1.5567732193    3.4388516992    1.1204981530
   0.7253888316    4.0428878140    1.1204981530
  -0.3022587869    4.0428878140    1.1204981530
  -1.1336431745    3.4388516992    1.1204981530
   1.8743337976    3.4215007352    0.1604981530
   1.1715650224    4.1242695104    0.1604981530
   0.2115650224    4.3815007352    0.1604981530
  -0.7484349776    4.1242695104    0.1604981530
  -1.4512037529    3.4215007352    0.1604981530
   1.5567732193    3.4388516992   -0.7995018470
   0.7253888316    4.0428878140   -0.7995018470
  -0.3022587869    4.0428878140   -0.7995018470
  -1.1336431745    3.4388516992   -0.7995018470
   0.6915650224    3.2928851228   -1.5022706222
  -0.2684349776    3.2928851228   -1.5022706222
  -2.5092535117    2.2029183348    1.7607579400
  -2.9892535117    1.3715339472    1.7607579400
  -1.5154297024    2.9529210260    1.0579891647
  -2.5430773210    2.9529210260    1.0579891647
  -3.3744617086    2.3488849113    1.0579891647
  -3.6920222870    1.3715339472    1.0579891647
  -3.3744617086    0.3941829831    1.0579891647
  -2.0292535117    3.2915339472    0.0979891647
  -2.9892535117    3.0343027225    0.0979891647
  -3.6920222870    2.3315339472    0.0979891647
  -3.9492535117    1.3715339472    0.0979891647
  -3.6920222870    0.4115339472    0.0979891647
  -2.5430773210    2.9529210260   -0.8620108353
  -3.3744617086    2.3488849113   -0.8620108353
  -3.6920222870    1.3715339472   -0.8620108353
  -3.3744617086    0.3941829831   -0.8620108353
  -2.5092535117    2.2029183348   -1.5647796105
  -2.9892535117    1.3715339472   -1.5647796105
  -3.0979143533   -1.0910930493    1.5997856717
  -2.6179143533   -1.9224774369    1.5997856717
  -3.4831225502   -0.1137420852    0.8970168964
  -3.8006831285   -1.0910930493    0.8970168964
  -3.4831225502   -2.0684440134    0.8970168964
  -2.6517381626   -2.6724801281    0.8970168964
  -3.8006831285   -0.1310930493   -0.0629831036
  -4.0579143533   -1.0910930493   -0.0629831036
  -3.8006831285   -2.0510930493   -0.0629831036
  -3.0979143533   -2.7538618245   -0.0629831036
  -2.1379143533   -3.0110930493   -0.0629831036
  -3.4831225502   -0.1137420852   -1.0229831036
  -3.8006831285   -1.0910930493   -1.0229831036
  -3.4831225502   -2.0684440134   -1.0229831036
  -2.6517381626   -2.6724801281   -1.0229831036
  -3.0979143533   -1.0910930493   -1.7257518788
  -2.6179143533   -1.9224774369   -1.7257518788
   2.8805927952   -1.4373841123    1.5608918914
   2.4005927952   -2.2687684999    1.5608918914
   3.5833615705   -1.4373841123    0.8581231161
   3.2658009921   -0.4600331482    0.8581231161
   1.4067689860   -3.0187711911    0.8581231161
   2.4344166045   -3.0187711911    0.8581231161
   3.2658009921   -2.4147350764    0.8581231161
   3.8405927952   -1.4373841123   -0.1018768839
   3.5833615705   -0.4773841123   -0.1018768839
   1.9205927952   -3.3573841123   -0.1018768839
   2.8805927952   -3.1001528876   -0.1018768839
   3.5833615705   -2.3973841123   -0.1018768839
   3.5833615705   -1.4373841123   -1.0618768839
   3.2658009921   -0.4600331482   -1.0618768839
   1.4067689860   -3.0187711911   -1.0618768839
   2.4344166045   -3.0187711911   -1.0618768839
   3.2658009921   -2.4147350764   -1.0618768839
   2.8805927952   -1.4373841123   -1.7646456591
   2.4005927952   -2.2687684999   -1.7646456591
   3.1937556377    1.0077935401    1.7199082754
   2.7137556377    1.8391779277    1.7199082754
   3.8965244129    1.0077935401    1.0171395002
   3.5789638346    1.9851445041    1.0171395002
   2.7475794469    2.5891806189    1.0171395002
   3.5789638346    0.0304425760    1.0171395002
   4.1537556377    1.0077935401    0.0571395002
   3.8965244129    1.9677935401    0.0571395002
   3.1937556377    2.6705623153    0.0571395002
   2.2337556377    2.9277935401    0.0571395002
   3.8965244129    0.0477935401    0.0571395002
   3.8965244129    1.0077935401   -0.9028604998
   3.5789638346    1.9851445041   -0.9028604998
   2.7475794469    2.5891806189   -0.9028604998
   3.5789638346    0.0304425760   -0.9028604998
   3.1937556377    1.0077935401   -1.6056292751
   2.7137556377    1.8391779277   -1.6056292751
   0.1196243840    1.3917965610    2.7907522467
   0.6362470177    2.2866132109    2.5852269845
  -0.3969982497    2.2866132109    2.5852269845
   1.7257357940    2.4239816892    1.9999405559
  -1.1306280734    2.8346648131    1.9999405559
  -1.4356551760    3.3420554432   -0.9424930207
   0.9127298703    3.1284553322   -1.8184360625
  -0.1520814415    3.2815520861   -1.8184360625
  -1.1306280734    2.8346648131   -1.8184360625
   0.6362470177    2.2866132109   -2.4037224911
  -0.3969982497    2.2866132109   -2.4037224911
   0.1196243840    1.3917965610   -2.6092477533
  -1.1260842012    0.7908804371    2.7563301600
  -1.6427068349    1.6856970870    2.5508048977
  -2.1593294686    0.7908804371    2.5508048977
  -1.3977900266    2.6806359621    1.9655184692
  -2.9579369692    0.2529999332    1.9655184692
  -1.6811570495    3.2228134852   -0.9769151074
  -1.3977900266    2.6806359621   -1.8528581492
  -2.3763366586    2.2337486891   -1.8528581492
  -2.9579369692    1.3287609409   -1.8528581492
  -1.6427068349    1.6856970870   -2.4381445778
  -2.1593294686    0.7908804371   -2.4381445778
  -1.1260842012    0.7908804371   -2.6436698400
  -1.1853383016   -0.5899953567    2.6660580924
  -2.2185835689   -0.5899953567    2.4605328301
  -1.7019609353   -1.4848120066    2.4605328301
  -3.0171910696   -0.0521148529    1.8752464016
  -2.4355907590   -2.0328636088    1.8752464016
  -3.0171910696   -0.0521148529   -1.9431302169
  -2.2185835689   -0.5899953567   -2.5284166454
  -1.7019609353   -1.4848120066   -2.5284166454
  -1.1853383016   -0.5899953567   -2.7339419076
  -0.1173524526   -1.3653634582    2.6109728391
  -0.6339750863   -2.2601801081    2.4054475768
   0.3992701811   -2.2601801081    2.4054475768
  -1.3676049100   -2.8082317102    1.8201611483
  -0.3890582781   -3.2551189832    1.8201611483
   0.6757530337   -3.1020222294    1.8201611483
  -1.6726320126   -3.3156223404    0.9442181064
  -0.6724253010   -3.7972965063    0.9442181064
   0.4377203958   -3.7972965063    0.9442181064
   1.4379271074   -3.3156223404    0.9442181064
  -2.0265407618   -3.2745517674   -0.0890271609
  -1.1505977200   -3.8598381959   -0.0890271609
  -0.1173524526   -4.0653634582   -0.0890271609
   0.9158928148   -3.8598381959   -0.0890271609
  -1.6726320126   -3.3156223404   -1.1222724283
  -0.6724253010   -3.7972965063   -1.1222724283
   0.4377203958   -3.7972965063   -1.1222724283
   1.4379271074   -3.3156223404   -1.1222724283
  -1.3676049100   -2.8082317102   -1.9982154702
  -0.3890582781   -3.2551189832   -1.9982154702
   0.6757530337   -3.1020222294   -1.9982154702
  -0.6339750863   -2.2601801081   -2.5835018987
   0.3992701811   -2.2601801081   -2.5835018987
  -0.1173524526   -1.3653634582   -2.7890271609
   1.0673978462   -0.7822095998    2.6444713659
   2.1006431136   -0.7822095998    2.4389461037
   1.5840204799   -1.6770262497    2.4389461037
   2.9765861554   -0.7822095998    1.8536596751
   1.8605033325   -2.5188683710    1.8536596751
   2.9765861554   -0.7822095998   -1.9647169433
   2.1006431136   -0.7822095998   -2.5500033719
   0.5507752125    0.1126070501   -2.5500033719
   1.5840204799   -1.6770262497   -2.5500033719
   1.0673978462   -0.7822095998   -2.7555286341
   1.2446497973    0.5885979805    2.7336137465
   2.2778950647    0.5885979805    2.5280884843
   1.7612724310    1.4834146304    2.5280884843
   1.7612724310   -0.3062186694    2.5280884843
   2.0377552836    2.3252567517    1.9428020557
   3.1538381065    0.5885979805   -1.8755745627
   2.0377552836    2.3252567517   -1.8755745627
   2.2778950647    0.5885979805   -2.4608609913
   1.7612724310    1.4834146304   -2.4608609913
   1.2446497973    0.5885979805   -2.6663862535
   0.7515650224    3.3968081713    2.0311130252
  -0.3284349776    3.3968081713    2.0311130252
   1.7852263921    3.4728314888    1.2404981530
   0.9886465238    4.1630718739    1.2404981530
  -0.0546512306    4.3130754452    1.2404981530
  -1.0134272058    3.8752171286    1.2404981530
   2.1241500378    3.4653027868    0.1604981530
   1.4385848753    4.2391458855    0.1604981530
   0.4719242517    4.6057519032    0.1604981530
  -0.5543815337    4.4811358194    0.1604981530
  -1.4052181937    3.8938456770    0.1604981530
   1.7852263921    3.4728314888   -0.9195018470
   0.9886465238    4.1630718739   -0.9195018470
  -0.0546512306    4.3130754452   -0.9195018470
  -1.0134272058    3.8752171286   -0.9195018470
   0.7515650224    3.3968081713   -1.7101167191
  -0.3284349776    3.3968081713   -1.7101167191
  -2.5692535117    2.3068413833    1.9686040369
  -3.1092535117    1.3715339472    1.9686040369
  -2.2954697647    3.2231086572    1.1779891647
  -3.2542457398    2.7852503406    1.1779891647
  -3.8240953379    1.8985470580    1.1779891647
  -3.8240953379    0.8445208364    1.1779891647
  -1.7688942824    3.5157851153    0.0979891647
  -2.7952000677    3.3911690314    0.0979891647
  -3.6460367278    2.8038788890    0.0979891647
  -4.1264878374    1.8884557821    0.0979891647
  -4.1264878374    0.8546121123    0.0979891647
  -2.2954697647    3.2231086572   -0.9820108353
  -3.2542457398    2.7852503406   -0.9820108353
  -3.8240953379    1.8985470580   -0.9820108353
  -3.8240953379    0.8445208364   -0.9820108353
  -2.5692535117    2.3068413833   -1.7726257074
  -3.1092535117    1.3715339472   -1.7726257074
  -3.2179143533   -1.0910930493    1.8076317686
  -2.6779143533   -2.0264004854    1.8076317686
  -3.9327561795   -0.5640799385    1.0170168964
  -3.9327561795   -1.6181061601    1.0170168964
  -3.3629065814   -2.5048094427    1.0170168964
  -2.4041306063   -2.9426677593    1.0170168964
  -4.2351486789   -0.5741712144   -0.0629831036
  -4.2351486789   -1.6080148841   -0.0629831036
  -3.7546975693   -2.5234379911   -0.0629831036
  -2.9038609093   -3.1107281335   -0.0629831036
  -3.9327561795   -0.5640799385   -1.1429831036
  -3.9327561795   -1.6181061601   -1.1429831036
  -3.3629065814   -2.5048094427   -1.1429831036
  -2.4041306063   -2.9426677593   -1.1429831036
  -3.2179143533   -1.0910930493   -1.9335979757
  -2.6779143533   -2.0264004854   -1.9335979757
   3.0005927952   -1.4373841123    1.7687379883
   2.4605927952   -2.3726915484    1.7687379883
   3.7912076674   -1.4373841123    0.9781231161
   1.6543765422   -3.2889588223    0.9781231161
   2.6976742967   -3.1389552510    0.9781231161
   3.4942541650   -2.4487148659    0.9781231161
   4.0805927952   -1.4373841123   -0.1018768839
   2.1809520246   -3.5816352803   -0.1018768839
   3.1476126482   -3.2150292626   -0.1018768839
   3.8331778106   -2.4411861639   -0.1018768839
   3.7912076674   -1.4373841123   -1.1818768839
   1.6543765422   -3.2889588223   -1.1818768839
   2.6976742967   -3.1389552510   -1.1818768839
   3.4942541650   -2.4487148659   -1.1818768839
   3.0005927952   -1.4373841123   -1.9724917560
   2.4605927952   -2.3726915484   -1.9724917560
   3.3137556377    1.0077935401    1.9277543723
   2.7737556377    1.9431009761    1.9277543723
   4.1043705098    1.0077935401    1.1371395002
   3.8074170075    2.0191242937    1.1371395002
   3.0108371391    2.7093646788    1.1371395002
   3.8074170075   -0.0035372136    1.1371395002
   4.3937556377    1.0077935401    0.0571395002
   4.1463406531    2.0115955917    0.0571395002
   3.4607754906    2.7854386904    0.0571395002
   2.4941148670    3.1520447081    0.0571395002
   4.1463406531    0.0039914884    0.0571395002
   4.1043705098    1.0077935401   -1.0228604998
   3.8074170075    2.0191242937   -1.0228604998
   3.0108371391    2.7093646788   -1.0228604998
   3.8074170075   -0.0035372136   -1.0228604998
   3.3137556377    1.0077935401   -1.8134753720
   2.7737556377    1.9431009761   -1.8134753720
   0.1196243840    1.3917965610    3.0907522467
   0.6326545990    2.2803909592    2.9098301090
  -0.3934058310    2.2803909592    2.9098301090
   1.7418664265    2.4343482173    2.3888855760
   0.9206952537    3.1458970890    2.3888855760
  -0.1548102601    3.3005314370    2.3888855760
  -1.1431847136    2.8491559483    2.3888855760
   1.8580766947    3.3225434537   -1.4092477533
  -1.1794137217    3.6417965610   -1.4092477533
   0.9206952537    3.1458970890   -2.2073810827
  -0.1548102601    3.3005314370   -2.2073810827
  -1.1431847136    2.8491559483   -2.2073810827
   0.6326545990    2.2803909592   -2.7283256157
  -0.3934058310    2.2803909592   -2.7283256157
   0.1196243840    1.3917965610   -2.9092477533
  -1.1260842012    0.7908804371    3.0563301600
  -1.6391144162    1.6794748353    2.8754080223
  -2.1521446311    0.7908804371    2.8754080223
  -0.6130539862   -0.0977139611    2.8754080223
  -1.4005188453    2.6996153130    2.3544634893
  -2.3888932987    2.2482398243    2.3544634893
  -2.9763347862    1.3341630274    2.3544634893
  -2.9763347862    0.2475978467    2.3544634893
  -3.6673862138    0.2507100191    1.5563301600
  -1.4005188453    2.6996153130   -2.2418031694
  -2.3888932987    2.2482398243   -2.2418031694
  -2.9763347862    1.3341630274   -2.2418031694
  -1.6391144162    1.6794748353   -2.7627477024
  -2.1521446311    0.7908804371   -2.7627477024
  -1.1260842012    0.7908804371   -2.9436698400
  -1.1853383016   -0.5899953567    2.9660580924
  -2.2113987315   -0.5899953567    2.7851359547
  -1.6983685166   -1.4785897549    2.7851359547
  -3.0355888866   -0.0467127664    2.2641914217
  -3.0355888866   -1.1332779471    2.2641914217
  -2.4481473991   -2.0473547440    2.2641914217
  -3.7266403142   -0.0498249388    1.4660580924
  -3.7266403142   -0.0498249388   -1.5339419076
  -3.0355888866   -0.0467127664   -2.3320752370
  -3.0355888866   -1.1332779471   -2.3320752370
  -2.4481473991   -2.0473547440   -2.3320752370
  -1.6983685166    0.2985990414   -2.8530197700
  -2.2113987315   -0.5899953567   -2.8530197700
  -1.6983685166   -1.4785897549   -2.8530197700
  -1.1853383016   -0.5899953567   -3.0339419076
  -0.1173524526   -1.3653634582    2.9109728391
  -0.6303826676   -2.2539578563    2.7300507014
   0.3956777624   -2.2539578563    2.7300507014
  -1.3801615501   -2.8227228454    2.2091061684
  -0.3917870967   -3.2740983341    2.2091061684
   0.6837184171   -3.1194639861    2.2091061684
  -1.4163905583   -3.6153634582    1.4109728391
  -0.3889253664   -3.9492071362    1.4109728391
   0.6854972494   -3.8362807688    1.4109728391
  -1.8977902390   -3.7230441156    0.4319173721
  -0.9258687556   -4.2070035095    0.4319173721
   0.1552473347   -4.3071836684    0.4319173721
   1.1995473132   -4.0100547068    0.4319173721
  -1.8977902390   -3.7230441156   -0.6099716939
  -0.9258687556   -4.2070035095   -0.6099716939
   0.1552473347   -4.3071836684   -0.6099716939
   1.1995473132   -4.0100547068   -0.6099716939
  -1.4163905583   -3.6153634582   -1.5890271609
  -0.3889253664   -3.9492071362   -1.5890271609
   0.6854972494   -3.8362807688   -1.5890271609
  -1.3801615501   -2.8227228454   -2.3871604903
  -0.3917870967   -3.2740983341   -2.3871604903
   0.6837184171   -3.1194639861   -2.3871604903
  -0.6303826676   -2.2539578563   -2.9081050233
   0.3956777624   -2.2539578563   -2.9081050233
  -0.1173524526   -1.3653634582   -3.0890271609
   1.0673978462   -0.7822095998    2.9444713659
   2.0934582762   -0.7822095998    2.7635492283
   1.5804280612   -1.6708039980    2.7635492283
   2.9957606753   -0.7822095998    2.2426046953
   1.8684687159   -2.5363101278    2.2426046953
   2.6896398888   -1.8247612560    2.2426046953
   3.6654740576   -0.7822095998    1.4444713659
   2.9957606753   -0.7822095998   -2.3536619634
   1.8684687159   -2.5363101278   -2.3536619634
   2.6896398888   -1.8247612560   -2.3536619634
   2.0934582762   -0.7822095998   -2.8746064964
   0.5543676312    0.1063847984   -2.8746064964
   1.5804280612   -1.6708039980   -2.8746064964
   1.0673978462   -0.7822095998   -3.0555286341
   1.2446497973    0.5885979805    3.0336137465
   2.2707102273    0.5885979805    2.8526916089
   1.7576800123    1.4771923787    2.8526916089
   1.7576800123   -0.2999964177    2.8526916089
   3.1730126263    0.5885979805    2.3317470759
   2.8668918398    1.6311496368    2.3317470759
   2.0457206670    2.3426985085    2.3317470759
   2.8668918398   -0.4539536757    2.3317470759
   3.6181105188   -0.4681348161    1.5336137465
   3.1730126263    0.5885979805   -2.2645195828
   2.8668918398    1.6311496368   -2.2645195828
   2.0457206670    2.3426985085   -2.2645195828
   2.2707102273    0.5885979805   -2.7854641158
   1.7576800123    1.4771923787   -2.7854641158
   1.2446497973    0.5885979805   -2.9663862535
   0.7322255093    3.3633111520    2.3228234360
  -0.3090954646    3.3633111520    2.3228234360
   1.7900894145    3.4759567635    1.6568736775
   0.9910479075    4.1683301706    1.6568736775
  -0.0554739080    4.3187972919    1.6568736775
  -1.0172127499    3.8795858794    1.6568736775
   2.3196762959    3.4767136181    0.6945483945
   1.6704232883    4.2908511389    0.6945483945
   0.7322255093    4.7426633767    0.6945483945
  -0.3090954646    4.7426633767    0.6945483945
  -1.2472932435    4.2908511389    0.6945483945
   2.3196762959    3.4767136181   -0.3735520885
   1.6704232883    4.2908511389   -0.3735520885
   0.7322255093    4.7426633767   -0.3735520885
  -0.3090954646    4.7426633767   -0.3735520885
  -1.2472932435    4.2908511389   -0.3735520885
   1.7900894145    3.4759567635   -1.3358773714
   0.9910479075    4.1683301706   -1.3358773714
  -0.0554739080    4.3187972919   -1.3358773714
  -1.0172127499    3.8795858794   -1.3358773714
  -2.5499139987    2.2733443641    2.2603144477
  -2.2962924421    3.2288305039    1.5943646892
  -3.2580312839    2.7896190914    1.5943646892
  -3.8296418653    1.9001756654    1.5943646892
  -3.8296418653    0.8428922290    1.5943646892
  -2.5499139987    3.6526965887    0.6320394062
  -3.4881117776    3.2008843509    0.6320394062
  -4.1373647853    2.3867468302    0.6320394062
  -4.3690805009    1.3715339472    0.6320394062
  -4.1373647853    0.3563210642    0.6320394062
  -2.5499139987    3.6526965887   -0.4360610768
  -3.4881117776    3.2008843509   -0.4360610768
  -4.1373647853    2.3867468302   -0.4360610768
  -4.3690805009    1.3715339472   -0.4360610768
  -4.1373647853    0.3563210642   -0.4360610768
  -2.2962924421    3.2288305039   -1.3983863597
  -3.2580312839    2.7896190914   -1.3983863597
  -3.8296418653    1.9001756654   -1.3983863597
  -3.8296418653    0.8428922290   -1.3983863597
  -3.9383027068   -0.5624513311    1.4333924209
  -3.9383027068   -1.6197347675    1.4333924209
  -3.3666921255   -2.5091781935    1.4333924209
  -2.4049532836   -2.9483896060    1.4333924209
  -4.2460256269   -0.0758801663    0.4710671379
  -4.4777413425   -1.0910930493    0.4710671379
  -4.2460256269   -2.1063059323    0.4710671379
  -3.5967726192   -2.9204434530    0.4710671379
  -2.6585748402   -3.3722556908    0.4710671379
  -4.2460256269   -0.0758801663   -0.5970333451
  -4.4777413425   -1.0910930493   -0.5970333451
  -4.2460256269   -2.1063059323   -0.5970333451
  -3.5967726192   -2.9204434530   -0.5970333451
  -2.6585748402   -3.3722556908   -0.5970333451
  -3.9383027068   -0.5624513311   -1.5593586280
  -3.9383027068   -1.6197347675   -1.5593586280
  -3.3666921255   -2.5091781935   -1.5593586280
  -2.4049532836   -2.9483896060   -1.5593586280
  -3.1792353272   -1.0910930493   -2.2253083865
   3.7969883532   -1.4373841123    1.3944986406
   2.7000756803   -3.1442135477    1.3944986406
   3.4991171873   -2.4518401406    1.3944986406
   4.2604197845   -1.4373841123    0.4321733576
   2.4412532822   -3.7185467538    0.4321733576
   3.3794510611   -3.2667345160    0.4321733576
   4.0287040688   -2.4525969953    0.4321733576
   4.2604197845   -1.4373841123   -0.6359271254
   2.4412532822   -3.7185467538   -0.6359271254
   3.3794510611   -3.2667345160   -0.6359271254
   4.0287040688   -2.4525969953   -0.6359271254
   3.7969883532   -1.4373841123   -1.5982524083
